time="2024-03-09T01:40:37Z" level=info msg="ArgoCD Notifications Controller is starting" built="2024-03-01T21:24:51Z" commit=fcf5d8c2381b68ab1621b90be63913b12cca2eb7 namespace=argocd version=v2.10.2+fcf5d8c
time="2024-03-09T01:40:37Z" level=info msg="serving metrics on port 9001"
time="2024-03-09T01:40:37Z" level=info msg="loading configuration 9001"
time="2024-03-09T01:50:07Z" level=info msg="Processing completed" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:07Z" level=info msg="Start processing" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:07Z" level=info msg="Processing completed" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Processing completed" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Processing completed" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Processing completed" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:08Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Processing completed" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:08Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:08Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:08Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Processing completed" resource=argocd/vc1-ba-wdjtkq
time="2024-03-09T01:50:08Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:08Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:09Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:09Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:09Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:09Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:09Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:09Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:09Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:09Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:09Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:09Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:10Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:10Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:10Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:10Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:10Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:10Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:10Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:10Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:10Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:10Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:11Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:11Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:11Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:11Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:11Z" level=info msg="Start processing" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:11Z" level=info msg="Processing completed" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:11Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:11Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:11Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:11Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:11Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:11Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:12Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:12Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:13Z" level=info msg="Start processing" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:13Z" level=info msg="Processing completed" resource=argocd/vc2-ba-htzsoz
time="2024-03-09T01:50:13Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:13Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:14Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:14Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:14Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:14Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:14Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:14Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:14Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:14Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:14Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:14Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:15Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:15Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:15Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:15Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:15Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:15Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:15Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:15Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:15Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:15Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:16Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:16Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:16Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:16Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:16Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:16Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:16Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:16Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:16Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:16Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:17Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:17Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:17Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:17Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:17Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:17Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:17Z" level=info msg="Start processing" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:17Z" level=info msg="Processing completed" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:17Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:17Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:17Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:17Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:18Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:18Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:19Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:19Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:20Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:20Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:20Z" level=info msg="Start processing" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:20Z" level=info msg="Processing completed" resource=argocd/vc3-ba-skdfqk
time="2024-03-09T01:50:20Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:20Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:20Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:20Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:20Z" level=info msg="Start processing" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:20Z" level=info msg="Processing completed" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:20Z" level=info msg="Start processing" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:20Z" level=info msg="Processing completed" resource=argocd/vc3-ba-tbjbmn
time="2024-03-09T01:50:20Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:20Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:20Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:20Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:21Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:21Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:21Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Processing completed" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Processing completed" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Processing completed" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:21Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Processing completed" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Processing completed" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Processing completed" resource=argocd/in-cluster-ba-viheby
time="2024-03-09T01:50:21Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:21Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:22Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:22Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:22Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:22Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:22Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:22Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:22Z" level=info msg="Start processing" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:22Z" level=info msg="Processing completed" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:22Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:22Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:22Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:22Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Processing skipped: sync status out of date" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:23Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:23Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:24Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:24Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:24Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:24Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:24Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:24Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:24Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:24Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:24Z" level=info msg="Start processing" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:24Z" level=info msg="Processing completed" resource=argocd/vc2-ba-ksieio
time="2024-03-09T01:50:24Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:24Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:25Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:25Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:25Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:25Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:25Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:25Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:25Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:25Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:25Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:25Z" level=info msg="Processing completed" resource=argocd/basic-app-set
time="2024-03-09T01:50:26Z" level=info msg="Start processing" resource=argocd/basic-app-set
time="2024-03-09T01:50:26Z" level=info msg="Processing completed" resource=argocd/basic-app-set
